batch_id,plant_id,batch_start,batch_end,status,planned_duration_minutes
BCH-00947,PLT-002,2024-06-09 17:16:51,2024-06-10 03:47:06,completed,420
BCH-00948,PLT-002,2024-06-09 17:46:57,2024-06-10 03:00:10,completed,420
BCH-00949,PLT-002,2024-06-09 20:31:09,2024-06-10 03:31:09,completed,420
BCH-00950,PLT-002,2024-06-10 09:29:30,2024-06-10 18:01:47,completed,420
BCH-00951,PLT-002,2024-06-10 16:00:04,2024-06-10 23:36:36,completed,420
BCH-00952,PLT-002,2024-06-11 00:51:09,2024-06-11 12:25:46,completed,420
BCH-00953,PLT-002,2024-06-12 02:55:50,2024-06-12 09:26:44,aborted,420
BCH-00954,PLT-002,2024-06-13 11:41:31,2024-06-13 20:38:53,completed,420
BCH-00955,PLT-002,2024-06-13 21:31:15,2024-06-14 06:10:22,completed,420
BCH-00956,PLT-002,2024-06-14 19:49:12,2024-06-14 21:37:32,aborted,420
BCH-00957,PLT-002,2024-06-15 20:41:55,2024-06-16 05:08:43,completed,420
BCH-00958,PLT-002,2024-06-16 04:23:36,2024-06-16 12:46:11,completed,420
BCH-00959,PLT-002,2024-06-16 08:32:02,2024-06-16 13:55:49,aborted,420
BCH-00960,PLT-002,2024-06-16 16:51:23,2024-06-17 00:43:48,completed,420
BCH-00961,PLT-002,2024-06-17 05:33:27,2024-06-17 12:59:39,completed,420
BCH-00962,PLT-002,2024-06-17 12:13:38,2024-06-17 20:42:29,completed,420
BCH-00963,PLT-002,2024-06-17 21:17:08,2024-06-18 06:12:11,completed,420
BCH-00964,PLT-002,2024-06-18 14:43:13,2024-06-18 23:15:20,completed,420
BCH-00965,PLT-002,2024-06-19 01:56:20,2024-06-19 09:10:05,completed,420
BCH-00966,PLT-002,2024-06-19 16:30:38,2024-06-19 22:26:57,aborted,420
BCH-00967,PLT-002,2024-06-20 01:50:46,2024-06-20 09:04:48,completed,420
BCH-00968,PLT-002,2024-06-20 13:48:02,2024-06-21 02:37:11,completed,420
BCH-00969,PLT-002,2024-06-20 17:16:16,2024-06-21 00:16:16,completed,420
BCH-00970,PLT-002,2024-06-20 19:50:10,2024-06-21 02:55:10,completed,420
BCH-00971,PLT-002,2024-06-21 07:33:04,2024-06-21 16:06:36,completed,420
BCH-00972,PLT-002,2024-06-21 07:51:20,2024-06-21 14:51:20,completed,420
BCH-00973,PLT-002,2024-06-21 10:25:19,2024-06-21 17:25:19,completed,420
BCH-00974,PLT-002,2024-06-22 00:28:49,2024-06-22 09:40:07,completed,420
BCH-00975,PLT-002,2024-06-22 16:28:35,2024-06-22 23:33:35,completed,420
BCH-00976,PLT-002,2024-06-22 20:15:55,2024-06-23 03:15:55,completed,420
BCH-00977,PLT-002,2024-06-22 22:04:58,2024-06-23 07:03:37,completed,420
BCH-00978,PLT-002,2024-06-23 04:28:45,2024-06-23 11:32:25,aborted,420
BCH-00979,PLT-002,2024-06-23 07:10:29,2024-06-23 08:04:00,aborted,420
BCH-00980,PLT-002,2024-06-23 13:16:18,2024-06-23 21:41:27,completed,420
BCH-00981,PLT-002,2024-06-23 16:04:23,2024-06-24 00:35:30,completed,420
BCH-00982,PLT-002,2024-06-25 00:55:24,2024-06-25 08:42:08,completed,420
BCH-00983,PLT-002,2024-06-25 05:38:11,2024-06-25 14:31:35,completed,420
BCH-00984,PLT-002,2024-06-25 11:39:48,2024-06-25 20:07:16,completed,420
BCH-00985,PLT-002,2024-06-25 17:57:15,2024-06-26 01:18:31,completed,420
BCH-00986,PLT-002,2024-06-26 16:11:06,2024-06-26 23:11:06,completed,420
BCH-00987,PLT-002,2024-06-28 23:00:02,2024-06-29 08:07:11,completed,420
BCH-00988,PLT-002,2024-06-30 01:08:09,2024-06-30 07:36:29,aborted,420
BCH-00989,PLT-002,2024-07-01 03:24:44,2024-07-01 15:11:16,completed,420
BCH-00990,PLT-002,2024-07-01 05:01:33,2024-07-01 13:59:56,completed,420
BCH-00991,PLT-002,2024-07-01 23:35:09,2024-07-02 06:52:24,completed,420
BCH-00992,PLT-002,2024-07-02 03:40:48,2024-07-02 13:49:30,aborted,420
BCH-00993,PLT-002,2024-07-02 10:10:13,2024-07-02 13:44:43,aborted,420
BCH-00994,PLT-002,2024-07-02 16:48:03,2024-07-02 18:35:39,aborted,420
BCH-00995,PLT-002,2024-07-02 19:25:03,2024-07-02 20:34:36,aborted,420
BCH-00996,PLT-002,2024-07-04 00:40:03,2024-07-04 12:01:01,completed,420
BCH-00997,PLT-002,2024-07-04 02:28:40,2024-07-04 12:15:43,completed,420
BCH-00998,PLT-002,2024-07-04 06:54:33,2024-07-04 15:05:02,completed,420
BCH-00999,PLT-002,2024-07-04 17:11:36,2024-07-05 00:51:38,aborted,420
BCH-01000,PLT-002,2024-07-04 18:27:03,2024-07-05 01:32:03,completed,420
BCH-01001,PLT-002,2024-07-05 01:33:48,2024-07-05 09:48:55,completed,420
BCH-01002,PLT-002,2024-07-05 17:12:28,2024-07-06 00:57:29,completed,420
BCH-01003,PLT-002,2024-07-06 12:09:18,2024-07-06 20:12:23,completed,420
BCH-01004,PLT-002,2024-07-06 22:57:08,2024-07-07 07:02:12,completed,420
BCH-01005,PLT-002,2024-07-07 14:06:46,2024-07-07 21:06:46,completed,420
BCH-01006,PLT-002,2024-07-07 14:22:28,2024-07-07 21:27:28,completed,420
BCH-01007,PLT-002,2024-07-07 17:11:26,2024-07-08 01:18:33,completed,420
BCH-01008,PLT-002,2024-07-08 08:47:03,2024-07-08 16:58:27,completed,420
BCH-01009,PLT-002,2024-07-08 08:58:47,2024-07-08 17:16:41,completed,420
BCH-01010,PLT-002,2024-07-08 19:00:19,2024-07-09 07:04:01,completed,420
BCH-01011,PLT-002,2024-07-09 12:36:44,2024-07-09 21:15:13,completed,420
BCH-01012,PLT-002,2024-07-09 22:50:52,2024-07-10 02:39:41,aborted,420
BCH-01013,PLT-002,2024-07-10 02:14:56,2024-07-10 12:25:15,completed,420
BCH-01014,PLT-002,2024-07-12 08:59:13,2024-07-12 16:03:54,aborted,420
BCH-01015,PLT-002,2024-07-13 07:43:37,2024-07-13 17:33:31,completed,420
BCH-01016,PLT-002,2024-07-13 08:10:03,2024-07-13 18:33:55,completed,420
BCH-01017,PLT-002,2024-07-13 09:15:07,2024-07-13 20:01:15,completed,420
BCH-01018,PLT-002,2024-07-13 10:30:48,2024-07-13 20:00:58,completed,420
BCH-01019,PLT-002,2024-07-13 18:30:35,2024-07-14 04:31:31,completed,420
BCH-01020,PLT-002,2024-07-15 04:48:44,2024-07-15 14:00:42,completed,420
BCH-01021,PLT-002,2024-07-15 07:00:41,2024-07-15 17:45:57,completed,420
BCH-01022,PLT-002,2024-07-15 08:12:18,2024-07-15 14:22:03,aborted,420
BCH-01023,PLT-002,2024-07-15 09:39:47,2024-07-15 18:40:47,completed,420
BCH-01024,PLT-002,2024-07-15 17:39:35,2024-07-16 01:45:40,completed,420
BCH-01025,PLT-002,2024-07-15 23:29:04,2024-07-16 09:45:57,completed,420
BCH-01026,PLT-002,2024-07-16 03:57:29,2024-07-16 20:19:46,completed,420
BCH-01027,PLT-002,2024-07-16 16:50:23,2024-07-17 01:43:30,completed,420
BCH-01028,PLT-002,2024-07-18 13:42:47,2024-07-18 15:39:43,aborted,420
BCH-01029,PLT-002,2024-07-19 20:12:56,2024-07-20 04:22:01,completed,420
BCH-01030,PLT-002,2024-07-22 06:00:52,2024-07-22 14:11:56,completed,420
BCH-01031,PLT-002,2024-07-22 14:36:54,2024-07-22 22:09:58,completed,420
BCH-01032,PLT-002,2024-07-22 18:12:45,2024-07-23 01:12:45,completed,420
BCH-01033,PLT-002,2024-07-22 20:09:34,2024-07-23 05:22:40,completed,420
BCH-01034,PLT-002,2024-07-24 03:11:31,2024-07-24 11:12:47,completed,420
BCH-01035,PLT-002,2024-07-24 15:52:57,2024-07-24 23:19:22,completed,420
BCH-01036,PLT-002,2024-07-24 18:05:49,2024-07-24 20:28:55,aborted,420
BCH-01037,PLT-002,2024-07-25 05:56:18,2024-07-25 14:18:25,completed,420
BCH-01038,PLT-002,2024-07-25 13:08:02,2024-07-25 21:55:26,completed,420
BCH-01039,PLT-002,2024-07-26 05:59:04,2024-07-26 13:25:17,completed,420
BCH-01040,PLT-002,2024-07-26 21:27:31,2024-07-27 05:22:20,aborted,420
BCH-01041,PLT-002,2024-07-27 07:45:26,2024-07-27 08:08:32,aborted,420
BCH-01042,PLT-002,2024-07-27 13:29:18,2024-07-27 23:20:35,completed,420
BCH-01043,PLT-002,2024-07-27 14:08:02,2024-07-27 22:24:18,completed,420
BCH-01044,PLT-002,2024-07-28 07:50:12,2024-07-28 17:43:23,completed,420
BCH-01045,PLT-002,2024-07-28 12:59:37,2024-07-28 20:09:33,completed,420
BCH-01046,PLT-002,2024-07-28 14:25:09,2024-07-28 22:10:20,completed,420
BCH-01047,PLT-002,2024-07-29 00:21:30,2024-07-29 07:59:25,completed,420
BCH-01048,PLT-002,2024-07-29 14:38:39,2024-07-29 23:56:09,completed,420
BCH-01049,PLT-002,2024-07-29 21:10:29,2024-07-29 23:03:49,aborted,420
BCH-01050,PLT-002,2024-07-30 03:18:45,2024-07-30 12:18:04,completed,420
BCH-01051,PLT-002,2024-07-30 16:30:52,2024-07-31 00:50:50,completed,420
BCH-01052,PLT-002,2024-07-30 19:32:28,2024-07-31 05:52:25,completed,420
BCH-01053,PLT-002,2024-07-31 22:25:55,2024-08-01 05:25:55,completed,420
BCH-01054,PLT-002,2024-08-01 08:27:46,2024-08-01 16:56:41,completed,420
BCH-01055,PLT-002,2024-08-01 13:22:03,2024-08-01 22:05:35,completed,420
BCH-01056,PLT-002,2024-08-01 23:40:22,2024-08-02 08:32:35,completed,420
BCH-01057,PLT-002,2024-08-02 08:36:33,2024-08-02 22:48:09,completed,420
BCH-01058,PLT-002,2024-08-03 00:22:52,2024-08-03 07:32:52,completed,420
BCH-01059,PLT-002,2024-08-03 04:13:03,2024-08-03 17:37:44,completed,420
BCH-01060,PLT-002,2024-08-03 08:00:08,2024-08-03 17:40:04,completed,420
BCH-01061,PLT-002,2024-08-03 11:34:51,2024-08-03 20:36:00,completed,420
BCH-01062,PLT-002,2024-08-04 11:24:47,2024-08-04 15:02:22,aborted,420
BCH-01063,PLT-002,2024-08-05 07:26:59,2024-08-05 15:14:36,completed,420
BCH-01064,PLT-002,2024-08-05 07:27:34,2024-08-05 08:25:16,aborted,420
BCH-01065,PLT-002,2024-08-05 15:58:54,2024-08-06 03:16:52,completed,420
BCH-01066,PLT-002,2024-08-06 10:16:01,2024-08-06 18:55:18,completed,420
BCH-01067,PLT-002,2024-08-07 12:57:01,2024-08-08 01:34:59,completed,420
BCH-01068,PLT-002,2024-08-08 08:51:18,2024-08-08 18:10:23,completed,420
BCH-01069,PLT-002,2024-08-09 14:15:43,2024-08-10 03:49:04,completed,420
BCH-01070,PLT-002,2024-08-09 18:23:50,2024-08-09 20:13:02,aborted,420
BCH-01071,PLT-002,2024-08-10 04:49:41,2024-08-10 16:39:41,completed,420
BCH-01072,PLT-002,2024-08-10 10:44:05,2024-08-10 20:50:36,completed,420
BCH-01073,PLT-002,2024-08-10 14:08:50,2024-08-11 00:19:04,completed,420
BCH-01074,PLT-002,2024-08-10 15:04:44,2024-08-10 17:23:11,aborted,420
BCH-01075,PLT-002,2024-08-11 04:51:09,2024-08-11 12:25:46,completed,420
BCH-01076,PLT-002,2024-08-12 12:36:26,2024-08-12 16:43:27,aborted,420
BCH-01077,PLT-002,2024-08-13 10:50:29,2024-08-13 11:39:59,aborted,420
BCH-01078,PLT-002,2024-08-13 10:50:55,2024-08-13 22:42:25,completed,420
BCH-01079,PLT-002,2024-08-15 00:59:15,2024-08-15 11:34:37,completed,420
BCH-01080,PLT-002,2024-08-15 16:31:57,2024-08-16 01:59:53,completed,420
BCH-01081,PLT-002,2024-08-15 21:34:06,2024-08-16 04:34:06,completed,420
BCH-01082,PLT-002,2024-08-16 08:19:59,2024-08-16 16:27:55,completed,420
BCH-01083,PLT-002,2024-08-16 12:04:00,2024-08-16 19:15:53,completed,420
BCH-01084,PLT-002,2024-08-16 16:16:13,2024-08-16 16:34:11,aborted,420
BCH-01085,PLT-002,2024-08-17 17:21:18,2024-08-18 02:16:55,completed,420
BCH-01086,PLT-002,2024-08-18 02:10:21,2024-08-18 14:40:35,completed,420
BCH-01087,PLT-002,2024-08-18 09:38:02,2024-08-18 16:38:24,aborted,420
BCH-01088,PLT-002,2024-08-19 03:05:19,2024-08-19 11:02:04,completed,420
BCH-01089,PLT-002,2024-08-19 18:15:55,2024-08-19 23:14:46,aborted,420
BCH-01090,PLT-002,2024-08-19 18:55:46,2024-08-20 03:18:40,completed,420
BCH-01091,PLT-002,2024-08-20 06:07:53,2024-08-20 09:52:43,aborted,420
BCH-01092,PLT-002,2024-08-21 03:20:50,2024-08-21 07:53:18,aborted,420
BCH-01093,PLT-002,2024-08-22 03:21:04,2024-08-22 15:49:19,completed,420
BCH-01094,PLT-002,2024-08-22 10:53:11,2024-08-22 19:52:52,completed,420
BCH-01095,PLT-002,2024-08-22 14:16:28,2024-08-22 22:22:47,completed,420
BCH-01096,PLT-002,2024-08-23 00:59:18,2024-08-23 08:35:27,completed,420
BCH-01097,PLT-002,2024-08-23 13:29:14,2024-08-23 20:34:14,completed,420
BCH-01098,PLT-002,2024-08-23 17:58:40,2024-08-24 02:32:17,completed,420
BCH-01099,PLT-002,2024-08-24 16:35:28,2024-08-25 02:17:52,completed,420
BCH-01100,PLT-002,2024-08-25 08:19:22,2024-08-25 19:21:58,completed,420
BCH-01101,PLT-002,2024-08-25 10:35:11,2024-08-25 21:29:39,completed,420
BCH-01102,PLT-002,2024-08-26 00:19:12,2024-08-26 11:24:05,aborted,420
BCH-01103,PLT-002,2024-08-26 14:25:06,2024-08-26 19:53:33,aborted,420
BCH-01104,PLT-002,2024-08-27 12:58:48,2024-08-27 20:46:54,completed,420
BCH-01105,PLT-002,2024-08-27 16:00:42,2024-08-28 01:54:24,completed,420
BCH-01106,PLT-002,2024-08-27 21:55:34,2024-08-28 05:46:05,completed,420
BCH-01107,PLT-002,2024-08-28 06:16:40,2024-08-28 14:32:54,completed,420
BCH-01108,PLT-002,2024-08-28 15:24:19,2024-08-29 00:43:53,completed,420
BCH-01109,PLT-002,2024-08-29 04:21:56,2024-08-29 07:43:21,aborted,420
BCH-01110,PLT-002,2024-08-29 04:25:59,2024-08-29 12:37:33,completed,420
BCH-01111,PLT-002,2024-08-29 16:18:07,2024-08-29 20:07:45,aborted,420
BCH-01112,PLT-002,2024-08-29 20:59:39,2024-08-30 03:59:39,completed,420
BCH-01113,PLT-002,2024-08-30 11:22:51,2024-08-31 01:57:44,aborted,420
BCH-01114,PLT-002,2024-09-01 00:06:59,2024-09-01 07:45:50,aborted,420
BCH-01115,PLT-002,2024-09-01 02:10:50,2024-09-01 12:19:57,completed,420
BCH-01116,PLT-002,2024-09-01 02:51:16,2024-09-01 03:46:09,aborted,420
BCH-01117,PLT-002,2024-09-02 06:21:25,2024-09-02 13:59:27,completed,420
BCH-01118,PLT-002,2024-09-02 15:53:15,2024-09-02 23:31:58,completed,420
BCH-01119,PLT-002,2024-09-02 18:32:07,2024-09-03 05:22:11,completed,420
BCH-01120,PLT-002,2024-09-04 10:28:40,2024-09-04 22:18:13,completed,420
BCH-01121,PLT-002,2024-09-05 23:04:13,2024-09-06 10:13:32,completed,420
BCH-01122,PLT-002,2024-09-06 10:41:41,2024-09-06 23:35:11,completed,420
BCH-01123,PLT-002,2024-09-06 13:29:21,2024-09-06 23:18:29,completed,420
BCH-01124,PLT-002,2024-09-06 15:57:28,2024-09-07 01:09:08,completed,420
BCH-01125,PLT-002,2024-09-06 19:32:43,2024-09-07 06:32:00,completed,420
BCH-01126,PLT-002,2024-09-06 22:53:59,2024-09-07 08:52:05,completed,420
BCH-01127,PLT-002,2024-09-07 17:15:27,2024-09-08 05:36:52,completed,420
BCH-01128,PLT-002,2024-09-07 18:15:52,2024-09-08 04:52:16,completed,420
BCH-01129,PLT-002,2024-09-08 10:55:53,2024-09-08 18:17:53,completed,420
BCH-01130,PLT-002,2024-09-08 13:49:36,2024-09-08 21:50:33,completed,420
BCH-01131,PLT-002,2024-09-08 17:07:03,2024-09-09 06:13:16,completed,420
BCH-01132,PLT-002,2024-09-10 05:24:10,2024-09-10 17:08:32,completed,420
BCH-01133,PLT-002,2024-09-10 10:08:18,2024-09-10 20:20:32,completed,420
BCH-01134,PLT-002,2024-09-12 05:50:51,2024-09-12 12:55:51,completed,420
BCH-01135,PLT-002,2024-09-12 23:01:27,2024-09-12 23:32:33,aborted,420
BCH-01136,PLT-002,2024-09-14 21:11:19,2024-09-15 05:01:57,completed,420
BCH-01137,PLT-002,2024-09-15 19:14:32,2024-09-16 02:29:25,completed,420
BCH-01138,PLT-002,2024-09-15 19:53:36,2024-09-16 07:14:04,completed,420
BCH-01139,PLT-002,2024-09-17 04:21:36,2024-09-17 14:25:46,completed,420
BCH-01140,PLT-002,2024-09-17 06:51:57,2024-09-17 14:56:06,completed,420
BCH-01141,PLT-002,2024-09-17 13:12:17,2024-09-17 23:31:44,completed,420
BCH-01142,PLT-002,2024-09-17 21:36:59,2024-09-18 11:59:42,completed,420
BCH-01143,PLT-002,2024-09-17 22:50:37,2024-09-18 07:17:48,completed,420
BCH-01144,PLT-002,2024-09-18 06:38:11,2024-09-18 14:03:54,completed,420
BCH-01145,PLT-002,2024-09-18 07:00:09,2024-09-18 15:51:36,completed,420
BCH-01146,PLT-002,2024-09-18 19:31:48,2024-09-19 03:00:03,completed,420
BCH-01147,PLT-002,2024-09-18 20:30:45,2024-09-18 21:40:12,aborted,420
BCH-01148,PLT-002,2024-09-19 19:16:39,2024-09-20 08:03:01,completed,420
BCH-01149,PLT-002,2024-09-20 12:53:36,2024-09-20 22:55:20,completed,420
BCH-01150,PLT-002,2024-09-20 13:20:56,2024-09-20 20:35:23,completed,420
BCH-01151,PLT-002,2024-09-20 17:31:07,2024-09-21 01:22:29,completed,420
BCH-01152,PLT-002,2024-09-20 20:22:32,2024-09-21 04:33:22,completed,420
BCH-01153,PLT-002,2024-09-20 22:13:19,2024-09-21 00:42:08,aborted,420
BCH-01154,PLT-002,2024-09-21 16:31:03,2024-09-22 02:24:16,aborted,420
BCH-01155,PLT-002,2024-09-22 04:03:01,2024-09-22 09:03:17,aborted,420
BCH-01156,PLT-002,2024-09-22 06:09:45,2024-09-22 14:52:31,completed,420
BCH-01157,PLT-002,2024-09-22 18:53:27,2024-09-23 06:21:07,completed,420
BCH-01158,PLT-002,2024-09-23 00:07:24,2024-09-23 02:48:15,aborted,420
BCH-01159,PLT-002,2024-09-23 07:42:50,2024-09-23 20:27:09,completed,420
BCH-01160,PLT-002,2024-09-24 08:23:37,2024-09-24 15:47:45,completed,420
BCH-01161,PLT-002,2024-09-24 16:10:03,2024-09-25 02:49:27,completed,420
BCH-01162,PLT-002,2024-09-25 06:17:23,2024-09-25 18:27:14,completed,420
BCH-01163,PLT-002,2024-09-26 17:52:35,2024-09-27 05:26:18,completed,420
BCH-01164,PLT-002,2024-09-26 18:14:15,2024-09-27 03:27:03,completed,420
BCH-01165,PLT-002,2024-09-26 21:44:30,2024-09-27 13:01:22,completed,420
BCH-01166,PLT-002,2024-09-27 01:09:37,2024-09-27 08:47:03,completed,420
BCH-01167,PLT-002,2024-09-27 08:05:55,2024-09-27 23:25:15,completed,420
BCH-01168,PLT-002,2024-09-27 14:32:20,2024-09-27 22:37:33,completed,420
BCH-01169,PLT-002,2024-09-28 05:42:09,2024-09-28 08:05:55,aborted,420
BCH-01170,PLT-002,2024-09-28 06:21:25,2024-09-28 13:58:56,completed,420
BCH-01171,PLT-002,2024-09-28 13:56:35,2024-09-28 14:52:21,aborted,420
BCH-01172,PLT-002,2024-09-29 09:14:15,2024-09-29 16:54:44,completed,420
BCH-01173,PLT-002,2024-09-29 18:08:06,2024-09-30 03:54:12,completed,420
BCH-01174,PLT-002,2024-09-30 00:35:28,2024-09-30 11:33:48,completed,420
BCH-01175,PLT-002,2024-09-30 05:49:20,2024-09-30 16:23:21,completed,420
BCH-01176,PLT-002,2024-10-01 01:30:18,2024-10-01 09:20:43,completed,420
BCH-01177,PLT-002,2024-10-01 06:09:04,2024-10-01 13:16:31,completed,420
BCH-01178,PLT-002,2024-10-01 15:54:05,2024-10-02 03:35:19,completed,420
BCH-01179,PLT-002,2024-10-02 18:30:45,2024-10-03 04:51:29,completed,420
BCH-01180,PLT-002,2024-10-03 03:52:12,2024-10-03 12:04:01,completed,420
BCH-01181,PLT-002,2024-10-03 05:45:36,2024-10-03 16:46:09,completed,420
BCH-01182,PLT-002,2024-10-03 07:05:38,2024-10-03 15:09:27,completed,420
BCH-01183,PLT-002,2024-10-03 15:29:40,2024-10-03 17:46:08,aborted,420
BCH-01184,PLT-002,2024-10-04 13:21:06,2024-10-05 00:20:59,completed,420
BCH-01185,PLT-002,2024-10-05 00:13:39,2024-10-05 10:07:08,completed,420
BCH-01186,PLT-002,2024-10-05 07:25:12,2024-10-05 08:21:28,aborted,420
BCH-01187,PLT-002,2024-10-05 09:06:31,2024-10-05 16:49:29,completed,420
BCH-01188,PLT-002,2024-10-05 11:12:22,2024-10-05 21:45:01,completed,420
BCH-01189,PLT-002,2024-10-06 04:45:22,2024-10-06 13:17:57,completed,420
BCH-01190,PLT-002,2024-10-06 17:42:44,2024-10-07 05:19:13,completed,420
BCH-01191,PLT-002,2024-10-06 21:41:12,2024-10-07 07:49:59,completed,420
BCH-01192,PLT-002,2024-10-07 05:36:01,2024-10-07 18:26:35,completed,420
BCH-01193,PLT-002,2024-10-08 00:12:58,2024-10-08 09:31:27,completed,420
BCH-01194,PLT-002,2024-10-08 05:24:47,2024-10-08 12:59:43,completed,420
BCH-01195,PLT-002,2024-10-08 09:38:58,2024-10-08 19:05:03,completed,420
BCH-01196,PLT-002,2024-10-08 21:33:59,2024-10-09 05:30:51,aborted,420
BCH-01197,PLT-002,2024-10-09 00:41:47,2024-10-09 08:41:42,completed,420
BCH-01198,PLT-002,2024-10-12 02:18:00,2024-10-12 13:42:47,aborted,420
BCH-01199,PLT-002,2024-10-12 03:18:25,2024-10-12 12:38:32,completed,420
BCH-01200,PLT-002,2024-10-12 10:30:23,2024-10-12 19:19:41,completed,420
BCH-01201,PLT-002,2024-10-12 19:11:23,2024-10-13 03:08:49,aborted,420
BCH-01202,PLT-002,2024-10-14 01:56:41,2024-10-14 11:15:59,completed,420
BCH-01203,PLT-002,2024-10-14 09:31:50,2024-10-14 11:24:18,aborted,420
BCH-01204,PLT-002,2024-10-14 11:49:21,2024-10-14 23:49:26,completed,420
BCH-01205,PLT-002,2024-10-15 07:01:42,2024-10-15 16:31:53,completed,420
BCH-01206,PLT-002,2024-10-15 08:13:16,2024-10-15 09:20:24,aborted,420
BCH-01207,PLT-002,2024-10-15 10:20:23,2024-10-15 18:13:08,completed,420
BCH-01208,PLT-002,2024-10-15 22:14:43,2024-10-16 15:01:22,completed,420
BCH-01209,PLT-002,2024-10-17 23:42:21,2024-10-18 06:55:46,completed,420
BCH-01210,PLT-002,2024-10-18 01:29:52,2024-10-18 16:51:44,completed,420
BCH-01211,PLT-002,2024-10-18 05:22:35,2024-10-18 12:56:13,completed,420
BCH-01212,PLT-002,2024-10-18 06:56:41,2024-10-18 16:42:40,completed,420
BCH-01213,PLT-002,2024-10-20 07:52:06,2024-10-20 10:46:05,aborted,420
BCH-01214,PLT-002,2024-10-20 21:05:54,2024-10-21 06:14:53,completed,420
BCH-01215,PLT-002,2024-10-20 23:16:34,2024-10-21 13:18:36,completed,420
BCH-01216,PLT-002,2024-10-21 04:40:45,2024-10-21 13:58:55,completed,420
BCH-01217,PLT-002,2024-10-22 10:01:21,2024-10-22 16:00:19,aborted,420
BCH-01218,PLT-002,2024-10-22 10:05:19,2024-10-23 04:02:25,completed,420
BCH-01219,PLT-002,2024-10-22 16:36:10,2024-10-23 02:46:47,completed,420
BCH-01220,PLT-002,2024-10-23 05:40:09,2024-10-23 14:46:10,completed,420
BCH-01221,PLT-002,2024-10-25 07:05:49,2024-10-25 14:34:53,completed,420
BCH-01222,PLT-002,2024-10-25 10:59:54,2024-10-25 18:19:01,aborted,420
BCH-01223,PLT-002,2024-10-25 17:48:05,2024-10-26 08:08:58,completed,420
BCH-01224,PLT-002,2024-10-25 20:58:55,2024-10-26 11:18:31,completed,420
BCH-01225,PLT-002,2024-10-26 19:59:04,2024-10-27 04:13:46,completed,420
BCH-01226,PLT-002,2024-10-27 05:01:29,2024-10-27 14:34:39,completed,420
BCH-01227,PLT-002,2024-10-27 05:38:47,2024-10-27 12:31:10,aborted,420
BCH-01228,PLT-002,2024-10-27 11:05:24,2024-10-27 21:39:00,completed,420
BCH-01229,PLT-002,2024-10-27 20:22:02,2024-10-28 07:00:17,completed,420
BCH-01230,PLT-002,2024-10-29 02:30:05,2024-10-29 06:13:10,aborted,420
BCH-01231,PLT-002,2024-10-29 07:20:57,2024-10-29 18:56:34,completed,420
BCH-01232,PLT-002,2024-10-29 15:25:56,2024-10-30 05:03:06,aborted,420
BCH-01233,PLT-002,2024-10-29 20:59:23,2024-10-30 04:36:02,completed,420
BCH-01234,PLT-002,2024-10-30 07:41:38,2024-10-30 10:42:03,aborted,420
BCH-01235,PLT-002,2024-10-30 12:48:53,2024-10-30 21:15:14,completed,420
BCH-01236,PLT-002,2024-10-30 20:29:34,2024-10-31 00:36:28,aborted,420
BCH-01237,PLT-002,2024-10-31 13:00:37,2024-10-31 21:01:34,completed,420
BCH-01238,PLT-002,2024-11-01 19:05:09,2024-11-02 10:14:58,completed,420
BCH-01239,PLT-002,2024-11-03 02:09:05,2024-11-03 10:31:26,completed,420
BCH-01240,PLT-002,2024-11-04 23:29:32,2024-11-05 10:25:01,aborted,420
BCH-01241,PLT-002,2024-11-05 03:33:35,2024-11-05 10:14:17,aborted,420
BCH-01242,PLT-002,2024-11-05 06:34:27,2024-11-05 17:52:05,completed,420
BCH-01243,PLT-002,2024-11-06 13:14:39,2024-11-06 22:33:30,completed,420
BCH-01244,PLT-002,2024-11-06 18:12:17,2024-11-06 20:46:59,aborted,420
BCH-01245,PLT-002,2024-11-07 17:51:15,2024-11-08 05:47:55,completed,420
BCH-01246,PLT-002,2024-11-07 19:19:25,2024-11-07 21:26:37,aborted,420
BCH-01247,PLT-002,2024-11-08 05:59:21,2024-11-08 16:33:34,completed,420
BCH-01248,PLT-002,2024-11-08 17:43:33,2024-11-08 18:27:44,aborted,420
BCH-01249,PLT-002,2024-11-08 23:02:16,2024-11-09 11:38:36,completed,420
BCH-01250,PLT-002,2024-11-09 13:15:36,2024-11-09 21:44:17,completed,420
BCH-01251,PLT-002,2024-11-10 14:29:08,2024-11-11 01:55:02,completed,420
BCH-01252,PLT-002,2024-11-11 15:32:45,2024-11-11 23:37:27,completed,420
BCH-01253,PLT-002,2024-11-12 14:38:49,2024-11-13 00:53:32,completed,420
BCH-01254,PLT-002,2024-11-13 14:16:31,2024-11-13 14:55:26,aborted,420
BCH-01255,PLT-002,2024-11-13 17:06:23,2024-11-13 18:09:16,aborted,420
BCH-01256,PLT-002,2024-11-13 18:35:16,2024-11-14 05:37:06,completed,420
BCH-01257,PLT-002,2024-11-13 19:05:10,2024-11-13 22:47:20,aborted,420
BCH-01258,PLT-002,2024-11-14 06:29:30,2024-11-14 15:49:21,completed,420
BCH-01259,PLT-002,2024-11-14 15:12:14,2024-11-15 02:49:30,completed,420
BCH-01260,PLT-002,2024-11-14 17:29:17,2024-11-14 18:35:41,aborted,420
BCH-01261,PLT-002,2024-11-14 22:48:56,2024-11-15 07:07:39,completed,420
