incident_id,batch_id,equip_id,plant_id,reason,timestamp,severity
INC-002749,BCH-01674,EQ-301,PLT-003,Unusual vibration,2024-06-23 14:44:44,Medium
INC-002750,BCH-01675,EQ-301,PLT-003,Unusual vibration,2024-06-23 18:48:35,Medium
INC-002751,BCH-01675,EQ-302,PLT-003,Unusual vibration,2024-06-23 19:35:00,Medium
INC-002752,BCH-01675,EQ-303,PLT-003,Unusual vibration,2024-06-23 20:42:32,Low
INC-002753,BCH-01675,EQ-304,PLT-003,Strange noise,2024-06-24 01:49:19,Low
INC-002754,BCH-01676,EQ-302,PLT-003,Pressure deviation,2024-06-23 22:12:07,Medium
INC-002755,BCH-01676,EQ-304,PLT-003,Unusual vibration,2024-06-24 07:48:51,Low
INC-002756,BCH-01677,EQ-301,PLT-003,Temperature spike,2024-06-23 22:37:15,Low
INC-002757,BCH-01677,EQ-303,PLT-003,Pressure deviation,2024-06-24 00:38:13,Medium
INC-002758,BCH-01677,EQ-304,PLT-003,Strange noise,2024-06-24 04:22:52,Medium
INC-002759,BCH-01678,EQ-301,PLT-003,Temperature spike,2024-06-25 00:52:44,Low
INC-002760,BCH-01679,EQ-304,PLT-003,Strange noise,2024-06-26 05:40:08,High
INC-002761,BCH-01680,EQ-301,PLT-003,Operator near-miss,2024-06-26 14:18:03,Medium
INC-002762,BCH-01680,EQ-303,PLT-003,Pressure deviation,2024-06-26 18:48:09,Low
INC-002763,BCH-01680,EQ-304,PLT-003,Temperature spike,2024-06-26 21:52:34,Low
INC-002764,BCH-01681,EQ-301,PLT-003,Pressure deviation,2024-06-26 16:34:51,Low
INC-002765,BCH-01681,EQ-304,PLT-003,Pressure deviation,2024-06-27 01:15:33,Medium
INC-002766,BCH-01682,EQ-302,PLT-003,Strange noise,2024-06-27 00:25:21,Low
INC-002767,BCH-01682,EQ-303,PLT-003,Unusual vibration,2024-06-27 01:22:04,High
INC-002768,BCH-01683,EQ-303,PLT-003,Temperature spike,2024-06-27 23:19:21,Low
INC-002769,BCH-01683,EQ-304,PLT-003,Operator near-miss,2024-06-28 00:58:24,High
INC-002770,BCH-01683,EQ-304,PLT-003,Temperature spike,2024-06-28 02:55:41,Low
INC-002771,BCH-01684,EQ-302,PLT-003,Operator near-miss,2024-06-27 19:53:42,Medium
INC-002772,BCH-01685,EQ-302,PLT-003,Operator near-miss,2024-06-28 08:25:29,High
INC-002773,BCH-01685,EQ-303,PLT-003,Unusual vibration,2024-06-28 09:28:49,Low
INC-002774,BCH-01686,EQ-302,PLT-003,Pressure deviation,2024-06-28 20:03:58,Low
INC-002775,BCH-01687,EQ-302,PLT-003,Unusual vibration,2024-06-29 07:54:57,Low
INC-002776,BCH-01688,EQ-301,PLT-003,Operator near-miss,2024-06-30 00:11:21,Medium
INC-002777,BCH-01688,EQ-301,PLT-003,Temperature spike,2024-06-29 22:50:08,High
INC-002778,BCH-01689,EQ-301,PLT-003,Pressure deviation,2024-06-30 11:07:27,Medium
INC-002779,BCH-01689,EQ-304,PLT-003,Operator near-miss,2024-06-30 16:46:29,High
INC-002780,BCH-01690,EQ-304,PLT-003,Operator near-miss,2024-07-01 11:48:34,Low
INC-002781,BCH-01691,EQ-302,PLT-003,Strange noise,2024-07-01 09:58:44,Low
INC-002782,BCH-01692,EQ-303,PLT-003,Pressure deviation,2024-07-01 18:52:47,Medium
INC-002783,BCH-01692,EQ-304,PLT-003,Unusual vibration,2024-07-01 21:03:27,High
INC-002784,BCH-01692,EQ-304,PLT-003,Temperature spike,2024-07-01 22:37:51,Medium
INC-002785,BCH-01693,EQ-302,PLT-003,Operator near-miss,2024-07-01 17:10:40,Low
INC-002786,BCH-01693,EQ-303,PLT-003,Pressure deviation,2024-07-01 17:37:58,Medium
INC-002787,BCH-01693,EQ-304,PLT-003,Pressure deviation,2024-07-01 20:51:46,Low
INC-002788,BCH-01694,EQ-301,PLT-003,Pressure deviation,2024-07-02 03:14:18,Low
INC-002789,BCH-01694,EQ-303,PLT-003,Operator near-miss,2024-07-02 06:07:22,Medium
INC-002790,BCH-01695,EQ-301,PLT-003,Pressure deviation,2024-07-02 10:40:04,Low
INC-002791,BCH-01695,EQ-301,PLT-003,Strange noise,2024-07-02 09:27:08,Low
INC-002792,BCH-01695,EQ-303,PLT-003,Strange noise,2024-07-02 15:22:46,Low
INC-002793,BCH-01696,EQ-302,PLT-003,Unusual vibration,2024-07-03 11:40:45,Medium
INC-002794,BCH-01697,EQ-303,PLT-003,Pressure deviation,2024-07-03 19:41:27,Low
INC-002795,BCH-01697,EQ-304,PLT-003,Temperature spike,2024-07-04 00:00:39,Medium
INC-002796,BCH-01698,EQ-301,PLT-003,Pressure deviation,2024-07-04 00:56:25,Medium
INC-002797,BCH-01698,EQ-303,PLT-003,Unusual vibration,2024-07-04 06:17:08,High
INC-002798,BCH-01698,EQ-303,PLT-003,Operator near-miss,2024-07-04 04:59:17,Low
INC-002799,BCH-01699,EQ-301,PLT-003,Operator near-miss,2024-07-04 23:46:40,Low
INC-002800,BCH-01699,EQ-301,PLT-003,Operator near-miss,2024-07-04 23:35:34,Medium
INC-002801,BCH-01700,EQ-302,PLT-003,Operator near-miss,2024-07-05 07:06:53,Medium
INC-002802,BCH-01700,EQ-302,PLT-003,Temperature spike,2024-07-05 06:34:45,Low
INC-002803,BCH-01700,EQ-303,PLT-003,Temperature spike,2024-07-05 09:58:59,Medium
INC-002804,BCH-01700,EQ-303,PLT-003,Temperature spike,2024-07-05 09:24:44,Low
INC-002805,BCH-01701,EQ-301,PLT-003,Unusual vibration,2024-07-05 06:36:04,Medium
INC-002806,BCH-01701,EQ-302,PLT-003,Strange noise,2024-07-05 08:35:36,Low
INC-002807,BCH-01701,EQ-303,PLT-003,Temperature spike,2024-07-05 10:13:04,Medium
INC-002808,BCH-01702,EQ-302,PLT-003,Operator near-miss,2024-07-06 06:51:56,Low
INC-002809,BCH-01702,EQ-302,PLT-003,Operator near-miss,2024-07-06 06:55:07,High
INC-002810,BCH-01702,EQ-303,PLT-003,Unusual vibration,2024-07-06 08:49:00,High
INC-002811,BCH-01703,EQ-301,PLT-003,Temperature spike,2024-07-06 18:53:40,Medium
INC-002812,BCH-01703,EQ-303,PLT-003,Operator near-miss,2024-07-06 22:51:09,Low
INC-002813,BCH-01704,EQ-302,PLT-003,Temperature spike,2024-07-07 05:13:48,Medium
INC-002814,BCH-01705,EQ-301,PLT-003,Strange noise,2024-07-07 17:52:54,Medium
INC-002815,BCH-01705,EQ-303,PLT-003,Pressure deviation,2024-07-07 21:00:23,High
INC-002816,BCH-01706,EQ-301,PLT-003,Pressure deviation,2024-07-09 04:56:40,Medium
INC-002817,BCH-01707,EQ-302,PLT-003,Operator near-miss,2024-07-11 04:05:11,Low
INC-002818,BCH-01707,EQ-303,PLT-003,Unusual vibration,2024-07-11 06:55:21,High
INC-002819,BCH-01709,EQ-301,PLT-003,Strange noise,2024-07-13 20:23:36,High
INC-002820,BCH-01709,EQ-302,PLT-003,Unusual vibration,2024-07-13 22:45:54,Low
INC-002821,BCH-01709,EQ-304,PLT-003,Operator near-miss,2024-07-14 02:01:19,High
INC-002822,BCH-01710,EQ-301,PLT-003,Unusual vibration,2024-07-13 20:18:25,Medium
INC-002823,BCH-01710,EQ-303,PLT-003,Pressure deviation,2024-07-14 03:42:29,Low
INC-002824,BCH-01710,EQ-303,PLT-003,Pressure deviation,2024-07-14 02:06:01,Low
INC-002825,BCH-01710,EQ-304,PLT-003,Temperature spike,2024-07-14 04:42:12,Medium
INC-002826,BCH-01710,EQ-304,PLT-003,Strange noise,2024-07-14 04:59:59,Low
INC-002827,BCH-01711,EQ-304,PLT-003,Unusual vibration,2024-07-14 10:11:21,Low
INC-002828,BCH-01712,EQ-301,PLT-003,Operator near-miss,2024-07-14 05:54:22,Low
INC-002829,BCH-01712,EQ-303,PLT-003,Operator near-miss,2024-07-14 11:18:49,High
INC-002830,BCH-01712,EQ-304,PLT-003,Unusual vibration,2024-07-14 14:59:35,Medium
INC-002831,BCH-01713,EQ-302,PLT-003,Unusual vibration,2024-07-14 19:07:11,Low
INC-002832,BCH-01713,EQ-303,PLT-003,Operator near-miss,2024-07-14 21:27:55,Medium
INC-002833,BCH-01714,EQ-301,PLT-003,Strange noise,2024-07-14 20:52:21,Low
INC-002834,BCH-01714,EQ-303,PLT-003,Pressure deviation,2024-07-14 23:13:56,High
INC-002835,BCH-01714,EQ-303,PLT-003,Unusual vibration,2024-07-14 23:26:03,Medium
INC-002836,BCH-01714,EQ-304,PLT-003,Pressure deviation,2024-07-15 00:43:02,Medium
INC-002837,BCH-01715,EQ-303,PLT-003,Unusual vibration,2024-07-15 14:43:15,Medium
INC-002838,BCH-01715,EQ-304,PLT-003,Temperature spike,2024-07-15 17:17:20,High
INC-002839,BCH-01716,EQ-303,PLT-003,Unusual vibration,2024-07-16 01:20:26,Medium
INC-002840,BCH-01717,EQ-301,PLT-003,Unusual vibration,2024-07-16 08:58:45,Low
INC-002841,BCH-01718,EQ-301,PLT-003,Pressure deviation,2024-07-16 18:23:06,Medium
INC-002842,BCH-01718,EQ-303,PLT-003,Pressure deviation,2024-07-16 23:38:25,Medium
INC-002843,BCH-01719,EQ-303,PLT-003,Unusual vibration,2024-07-17 10:44:05,Low
INC-002844,BCH-01720,EQ-303,PLT-003,Strange noise,2024-07-17 11:25:11,High
INC-002845,BCH-01720,EQ-304,PLT-003,Temperature spike,2024-07-17 17:34:31,Medium
INC-002846,BCH-01721,EQ-304,PLT-003,Pressure deviation,2024-07-18 01:56:52,Medium
INC-002847,BCH-01722,EQ-301,PLT-003,Operator near-miss,2024-07-17 20:03:25,Low
INC-002848,BCH-01722,EQ-301,PLT-003,Strange noise,2024-07-17 19:24:23,Low
INC-002849,BCH-01722,EQ-302,PLT-003,Temperature spike,2024-07-17 21:49:33,Medium
INC-002850,BCH-01723,EQ-301,PLT-003,Pressure deviation,2024-07-17 21:50:30,High
INC-002851,BCH-01723,EQ-302,PLT-003,Pressure deviation,2024-07-17 23:39:19,Low
INC-002852,BCH-01723,EQ-304,PLT-003,Operator near-miss,2024-07-18 03:28:25,Medium
INC-002853,BCH-01724,EQ-302,PLT-003,Operator near-miss,2024-07-18 20:10:56,High
INC-002854,BCH-01724,EQ-303,PLT-003,Unusual vibration,2024-07-18 21:22:40,Low
INC-002855,BCH-01724,EQ-303,PLT-003,Pressure deviation,2024-07-18 22:03:28,Medium
INC-002856,BCH-01724,EQ-304,PLT-003,Temperature spike,2024-07-18 23:38:37,Low
INC-002857,BCH-01725,EQ-301,PLT-003,Unusual vibration,2024-07-18 21:20:13,High
INC-002858,BCH-01725,EQ-301,PLT-003,Unusual vibration,2024-07-18 22:08:36,Low
INC-002859,BCH-01725,EQ-302,PLT-003,Temperature spike,2024-07-18 23:33:10,Medium
INC-002860,BCH-01726,EQ-301,PLT-003,Strange noise,2024-07-20 12:39:53,Low
INC-002861,BCH-01726,EQ-303,PLT-003,Temperature spike,2024-07-20 15:50:52,Low
INC-002862,BCH-01727,EQ-303,PLT-003,Unusual vibration,2024-07-20 19:40:25,Low
INC-002863,BCH-01728,EQ-301,PLT-003,Operator near-miss,2024-07-20 18:58:38,High
INC-002864,BCH-01728,EQ-302,PLT-003,Strange noise,2024-07-20 20:15:18,Medium
INC-002865,BCH-01728,EQ-303,PLT-003,Strange noise,2024-07-20 22:21:30,Medium
INC-002866,BCH-01728,EQ-303,PLT-003,Strange noise,2024-07-20 22:24:31,Low
INC-002867,BCH-01728,EQ-304,PLT-003,Operator near-miss,2024-07-21 00:12:03,High
INC-002868,BCH-01729,EQ-301,PLT-003,Operator near-miss,2024-07-21 06:52:52,Medium
INC-002869,BCH-01729,EQ-302,PLT-003,Unusual vibration,2024-07-21 07:57:22,Low
INC-002870,BCH-01729,EQ-303,PLT-003,Strange noise,2024-07-21 08:58:55,Medium
INC-002871,BCH-01730,EQ-301,PLT-003,Unusual vibration,2024-07-21 19:54:41,Medium
INC-002872,BCH-01730,EQ-301,PLT-003,Operator near-miss,2024-07-21 19:51:06,Low
INC-002873,BCH-01730,EQ-303,PLT-003,Pressure deviation,2024-07-21 22:18:49,Medium
INC-002874,BCH-01731,EQ-301,PLT-003,Strange noise,2024-07-21 21:30:04,Low
INC-002875,BCH-01731,EQ-301,PLT-003,Unusual vibration,2024-07-21 22:33:12,High
INC-002876,BCH-01732,EQ-302,PLT-003,Operator near-miss,2024-07-22 01:36:10,Low
INC-002877,BCH-01732,EQ-302,PLT-003,Strange noise,2024-07-22 01:53:22,Medium
INC-002878,BCH-01732,EQ-303,PLT-003,Temperature spike,2024-07-22 03:29:40,Low
INC-002879,BCH-01732,EQ-304,PLT-003,Unusual vibration,2024-07-22 07:26:00,Medium
INC-002880,BCH-01732,EQ-304,PLT-003,Pressure deviation,2024-07-22 06:56:36,High
INC-002881,BCH-01734,EQ-301,PLT-003,Unusual vibration,2024-07-23 05:36:29,Medium
INC-002882,BCH-01734,EQ-301,PLT-003,Unusual vibration,2024-07-23 04:34:57,High
INC-002883,BCH-01734,EQ-302,PLT-003,Pressure deviation,2024-07-23 07:42:46,Medium
INC-002884,BCH-01734,EQ-302,PLT-003,Operator near-miss,2024-07-23 07:45:36,Medium
INC-002885,BCH-01734,EQ-304,PLT-003,Temperature spike,2024-07-23 12:44:50,Low
INC-002886,BCH-01735,EQ-301,PLT-003,Pressure deviation,2024-07-24 03:12:11,Low
INC-002887,BCH-01735,EQ-302,PLT-003,Unusual vibration,2024-07-24 04:58:26,Low
INC-002888,BCH-01735,EQ-304,PLT-003,Strange noise,2024-07-24 09:12:06,Medium
INC-002889,BCH-01736,EQ-304,PLT-003,Strange noise,2024-07-24 20:41:02,Medium
INC-002890,BCH-01737,EQ-301,PLT-003,Operator near-miss,2024-07-24 16:59:39,Medium
INC-002891,BCH-01737,EQ-301,PLT-003,Operator near-miss,2024-07-24 16:53:59,Medium
INC-002892,BCH-01738,EQ-303,PLT-003,Unusual vibration,2024-07-26 09:24:58,High
INC-002893,BCH-01738,EQ-304,PLT-003,Pressure deviation,2024-07-26 12:41:30,Medium
INC-002894,BCH-01738,EQ-304,PLT-003,Operator near-miss,2024-07-26 12:05:47,Medium
INC-002895,BCH-01739,EQ-302,PLT-003,Strange noise,2024-07-27 02:43:32,Medium
INC-002896,BCH-01739,EQ-302,PLT-003,Pressure deviation,2024-07-27 03:12:52,High
INC-002897,BCH-01739,EQ-304,PLT-003,Temperature spike,2024-07-27 06:31:38,Medium
INC-002898,BCH-01740,EQ-304,PLT-003,Pressure deviation,2024-07-28 12:11:13,Medium
INC-002899,BCH-01741,EQ-301,PLT-003,Unusual vibration,2024-07-28 13:19:49,Low
INC-002900,BCH-01741,EQ-302,PLT-003,Strange noise,2024-07-28 14:01:14,Medium
INC-002901,BCH-01741,EQ-302,PLT-003,Unusual vibration,2024-07-28 13:49:11,Low
INC-002902,BCH-01742,EQ-301,PLT-003,Temperature spike,2024-07-29 07:05:27,Low
INC-002903,BCH-01742,EQ-303,PLT-003,Operator near-miss,2024-07-29 10:19:10,Medium
INC-002904,BCH-01742,EQ-304,PLT-003,Pressure deviation,2024-07-29 12:01:32,High
INC-002905,BCH-01744,EQ-301,PLT-003,Unusual vibration,2024-07-29 21:54:18,Low
INC-002906,BCH-01744,EQ-302,PLT-003,Temperature spike,2024-07-30 02:13:44,Medium
INC-002907,BCH-01745,EQ-301,PLT-003,Temperature spike,2024-07-30 13:56:27,Low
INC-002908,BCH-01745,EQ-302,PLT-003,Operator near-miss,2024-07-30 15:28:55,Low
INC-002909,BCH-01745,EQ-302,PLT-003,Pressure deviation,2024-07-30 14:51:56,Medium
INC-002910,BCH-01745,EQ-303,PLT-003,Strange noise,2024-07-30 15:58:38,Low
INC-002911,BCH-01745,EQ-304,PLT-003,Unusual vibration,2024-07-30 19:52:46,Medium
INC-002912,BCH-01745,EQ-304,PLT-003,Unusual vibration,2024-07-30 17:53:54,High
INC-002913,BCH-01746,EQ-301,PLT-003,Temperature spike,2024-07-31 10:31:16,Low
INC-002914,BCH-01746,EQ-301,PLT-003,Strange noise,2024-07-31 10:40:04,Low
INC-002915,BCH-01746,EQ-304,PLT-003,Operator near-miss,2024-07-31 15:28:06,High
INC-002916,BCH-01746,EQ-304,PLT-003,Strange noise,2024-07-31 15:04:01,Medium
INC-002917,BCH-01747,EQ-301,PLT-003,Operator near-miss,2024-07-31 20:12:05,Medium
INC-002918,BCH-01747,EQ-302,PLT-003,Temperature spike,2024-08-01 00:13:05,Medium
INC-002919,BCH-01747,EQ-303,PLT-003,Temperature spike,2024-08-01 01:41:35,High
INC-002920,BCH-01748,EQ-304,PLT-003,Temperature spike,2024-08-01 22:12:38,Low
INC-002921,BCH-01749,EQ-302,PLT-003,Pressure deviation,2024-08-01 18:07:52,Medium
INC-002922,BCH-01749,EQ-304,PLT-003,Strange noise,2024-08-01 22:10:26,Medium
INC-002923,BCH-01750,EQ-301,PLT-003,Pressure deviation,2024-08-01 21:07:19,Low
INC-002924,BCH-01750,EQ-301,PLT-003,Temperature spike,2024-08-01 21:34:31,Low
INC-002925,BCH-01751,EQ-304,PLT-003,Strange noise,2024-08-02 09:06:26,Medium
INC-002926,BCH-01752,EQ-301,PLT-003,Operator near-miss,2024-08-02 14:59:13,Medium
INC-002927,BCH-01752,EQ-302,PLT-003,Unusual vibration,2024-08-02 15:33:27,Low
INC-002928,BCH-01752,EQ-302,PLT-003,Temperature spike,2024-08-02 15:31:29,Medium
INC-002929,BCH-01752,EQ-304,PLT-003,Temperature spike,2024-08-02 21:44:19,Low
INC-002930,BCH-01752,EQ-304,PLT-003,Unusual vibration,2024-08-02 21:28:19,Medium
INC-002931,BCH-01753,EQ-301,PLT-003,Unusual vibration,2024-08-02 22:02:46,Medium
INC-002932,BCH-01754,EQ-301,PLT-003,Temperature spike,2024-08-03 12:40:20,Low
INC-002933,BCH-01754,EQ-302,PLT-003,Operator near-miss,2024-08-03 14:02:56,Low
INC-002934,BCH-01754,EQ-302,PLT-003,Strange noise,2024-08-03 14:30:38,Medium
INC-002935,BCH-01755,EQ-303,PLT-003,Strange noise,2024-08-04 07:25:02,Medium
INC-002936,BCH-01755,EQ-304,PLT-003,Strange noise,2024-08-04 10:12:02,Medium
INC-002937,BCH-01756,EQ-301,PLT-003,Pressure deviation,2024-08-04 07:26:57,Low
INC-002938,BCH-01757,EQ-303,PLT-003,Operator near-miss,2024-08-05 12:43:11,Low
INC-002939,BCH-01757,EQ-304,PLT-003,Unusual vibration,2024-08-05 14:58:17,High
INC-002940,BCH-01759,EQ-301,PLT-003,Pressure deviation,2024-08-05 21:55:54,Low
INC-002941,BCH-01759,EQ-302,PLT-003,Unusual vibration,2024-08-05 23:42:42,Medium
INC-002942,BCH-01759,EQ-302,PLT-003,Unusual vibration,2024-08-05 23:21:45,Low
INC-002943,BCH-01759,EQ-304,PLT-003,Operator near-miss,2024-08-06 04:31:37,Medium
INC-002944,BCH-01759,EQ-304,PLT-003,Strange noise,2024-08-06 02:49:14,High
INC-002945,BCH-01760,EQ-301,PLT-003,Operator near-miss,2024-08-06 07:49:36,High
INC-002946,BCH-01760,EQ-302,PLT-003,Unusual vibration,2024-08-06 09:17:18,Low
INC-002947,BCH-01760,EQ-304,PLT-003,Pressure deviation,2024-08-06 14:15:39,Medium
INC-002948,BCH-01761,EQ-301,PLT-003,Strange noise,2024-08-06 14:44:25,Low
INC-002949,BCH-01761,EQ-303,PLT-003,Unusual vibration,2024-08-06 17:43:13,Low
INC-002950,BCH-01762,EQ-304,PLT-003,Pressure deviation,2024-08-07 06:19:45,Low
INC-002951,BCH-01763,EQ-301,PLT-003,Operator near-miss,2024-08-07 02:06:18,Medium
INC-002952,BCH-01763,EQ-302,PLT-003,Unusual vibration,2024-08-07 04:51:59,Medium
INC-002953,BCH-01763,EQ-303,PLT-003,Unusual vibration,2024-08-07 08:55:41,Low
INC-002954,BCH-01763,EQ-303,PLT-003,Unusual vibration,2024-08-07 08:50:56,High
INC-002955,BCH-01764,EQ-301,PLT-003,Strange noise,2024-08-07 02:57:19,Low
INC-002956,BCH-01764,EQ-302,PLT-003,Temperature spike,2024-08-07 05:05:29,Low
INC-002957,BCH-01764,EQ-303,PLT-003,Temperature spike,2024-08-07 06:05:29,High
INC-002958,BCH-01764,EQ-304,PLT-003,Temperature spike,2024-08-07 09:10:43,Medium
INC-002959,BCH-01765,EQ-301,PLT-003,Operator near-miss,2024-08-07 21:47:33,High
INC-002960,BCH-01765,EQ-302,PLT-003,Temperature spike,2024-08-07 22:52:26,Low
INC-002961,BCH-01765,EQ-302,PLT-003,Unusual vibration,2024-08-07 22:59:25,Medium
INC-002962,BCH-01766,EQ-301,PLT-003,Pressure deviation,2024-08-08 02:37:21,Low
INC-002963,BCH-01766,EQ-304,PLT-003,Unusual vibration,2024-08-08 07:57:44,High
INC-002964,BCH-01767,EQ-302,PLT-003,Operator near-miss,2024-08-08 11:39:55,Medium
INC-002965,BCH-01767,EQ-304,PLT-003,Strange noise,2024-08-08 17:25:39,Medium
INC-002966,BCH-01768,EQ-302,PLT-003,Operator near-miss,2024-08-08 15:26:50,Medium
INC-002967,BCH-01768,EQ-303,PLT-003,Pressure deviation,2024-08-08 16:59:16,High
INC-002968,BCH-01768,EQ-303,PLT-003,Operator near-miss,2024-08-08 16:16:21,High
INC-002969,BCH-01769,EQ-304,PLT-003,Operator near-miss,2024-08-09 00:26:23,High
INC-002970,BCH-01770,EQ-301,PLT-003,Pressure deviation,2024-08-08 22:05:22,Medium
INC-002971,BCH-01770,EQ-302,PLT-003,Operator near-miss,2024-08-09 01:50:57,High
INC-002972,BCH-01771,EQ-302,PLT-003,Unusual vibration,2024-08-09 02:03:11,Medium
INC-002973,BCH-01771,EQ-304,PLT-003,Temperature spike,2024-08-09 06:24:46,Low
INC-002974,BCH-01771,EQ-304,PLT-003,Strange noise,2024-08-09 07:29:00,Medium
INC-002975,BCH-01772,EQ-301,PLT-003,Strange noise,2024-08-09 00:56:57,Medium
INC-002976,BCH-01772,EQ-301,PLT-003,Pressure deviation,2024-08-09 00:33:23,Low
INC-002977,BCH-01773,EQ-302,PLT-003,Temperature spike,2024-08-09 09:26:39,Low
INC-002978,BCH-01773,EQ-303,PLT-003,Unusual vibration,2024-08-09 11:20:25,Low
INC-002979,BCH-01773,EQ-304,PLT-003,Pressure deviation,2024-08-09 12:15:54,Low
INC-002980,BCH-01774,EQ-302,PLT-003,Pressure deviation,2024-08-09 21:58:01,Low
INC-002981,BCH-01774,EQ-303,PLT-003,Strange noise,2024-08-09 23:55:49,Medium
INC-002982,BCH-01775,EQ-301,PLT-003,Operator near-miss,2024-08-09 21:38:09,High
INC-002983,BCH-01777,EQ-301,PLT-003,Strange noise,2024-08-11 16:58:56,High
INC-002984,BCH-01777,EQ-301,PLT-003,Unusual vibration,2024-08-11 16:39:21,Low
INC-002985,BCH-01777,EQ-304,PLT-003,Temperature spike,2024-08-11 22:58:19,High
INC-002986,BCH-01778,EQ-301,PLT-003,Pressure deviation,2024-08-11 22:02:02,High
INC-002987,BCH-01778,EQ-303,PLT-003,Strange noise,2024-08-12 00:12:45,Low
INC-002988,BCH-01778,EQ-304,PLT-003,Temperature spike,2024-08-12 04:08:11,Low
INC-002989,BCH-01779,EQ-301,PLT-003,Pressure deviation,2024-08-12 02:21:16,Medium
INC-002990,BCH-01779,EQ-303,PLT-003,Unusual vibration,2024-08-12 05:18:44,Low
INC-002991,BCH-01780,EQ-303,PLT-003,Operator near-miss,2024-08-12 09:41:13,Low
INC-002992,BCH-01780,EQ-304,PLT-003,Operator near-miss,2024-08-12 13:08:12,Low
INC-002993,BCH-01781,EQ-301,PLT-003,Operator near-miss,2024-08-12 10:27:44,High
INC-002994,BCH-01781,EQ-302,PLT-003,Pressure deviation,2024-08-12 11:40:40,High
INC-002995,BCH-01781,EQ-303,PLT-003,Temperature spike,2024-08-12 14:18:18,Medium
INC-002996,BCH-01782,EQ-301,PLT-003,Unusual vibration,2024-08-13 23:48:18,High
INC-002997,BCH-01782,EQ-301,PLT-003,Operator near-miss,2024-08-14 00:00:16,High
INC-002998,BCH-01782,EQ-302,PLT-003,Temperature spike,2024-08-14 02:39:36,Medium
INC-002999,BCH-01782,EQ-302,PLT-003,Unusual vibration,2024-08-14 02:56:14,Medium
INC-003000,BCH-01783,EQ-301,PLT-003,Temperature spike,2024-08-14 12:39:54,Low
INC-003001,BCH-01783,EQ-302,PLT-003,Strange noise,2024-08-14 13:38:44,Medium
INC-003002,BCH-01783,EQ-303,PLT-003,Operator near-miss,2024-08-14 16:22:53,High
INC-003003,BCH-01783,EQ-304,PLT-003,Temperature spike,2024-08-14 17:40:11,High
INC-003004,BCH-01784,EQ-302,PLT-003,Temperature spike,2024-08-15 01:15:12,Low
INC-003005,BCH-01784,EQ-303,PLT-003,Operator near-miss,2024-08-15 02:13:30,High
INC-003006,BCH-01784,EQ-304,PLT-003,Operator near-miss,2024-08-15 05:36:10,High
INC-003007,BCH-01785,EQ-302,PLT-003,Strange noise,2024-08-15 04:18:03,Low
INC-003008,BCH-01785,EQ-302,PLT-003,Strange noise,2024-08-15 04:45:29,High
INC-003009,BCH-01786,EQ-303,PLT-003,Temperature spike,2024-08-17 21:05:01,Medium
INC-003010,BCH-01787,EQ-303,PLT-003,Pressure deviation,2024-08-19 03:57:14,Medium
INC-003011,BCH-01788,EQ-303,PLT-003,Strange noise,2024-08-21 02:24:18,Medium
INC-003012,BCH-01788,EQ-303,PLT-003,Strange noise,2024-08-21 01:46:44,High
INC-003013,BCH-01789,EQ-303,PLT-003,Pressure deviation,2024-08-21 04:36:17,Medium
INC-003014,BCH-01789,EQ-304,PLT-003,Pressure deviation,2024-08-21 05:22:30,High
INC-003015,BCH-01791,EQ-302,PLT-003,Strange noise,2024-08-21 13:24:24,Medium
INC-003016,BCH-01791,EQ-303,PLT-003,Operator near-miss,2024-08-21 15:11:51,Medium
INC-003017,BCH-01792,EQ-303,PLT-003,Operator near-miss,2024-08-21 19:50:54,Medium
INC-003018,BCH-01792,EQ-303,PLT-003,Operator near-miss,2024-08-21 19:38:24,Low
INC-003019,BCH-01792,EQ-304,PLT-003,Unusual vibration,2024-08-21 21:25:59,Low
INC-003020,BCH-01793,EQ-301,PLT-003,Operator near-miss,2024-08-21 17:14:15,Low
INC-003021,BCH-01793,EQ-301,PLT-003,Strange noise,2024-08-21 17:38:04,Medium
INC-003022,BCH-01794,EQ-301,PLT-003,Unusual vibration,2024-08-22 09:13:13,Medium
INC-003023,BCH-01794,EQ-301,PLT-003,Unusual vibration,2024-08-22 10:11:47,Low
INC-003024,BCH-01794,EQ-302,PLT-003,Temperature spike,2024-08-22 11:09:57,Low
INC-003025,BCH-01796,EQ-301,PLT-003,Temperature spike,2024-08-22 18:17:07,Medium
INC-003026,BCH-01796,EQ-301,PLT-003,Pressure deviation,2024-08-22 17:29:56,Medium
INC-003027,BCH-01796,EQ-303,PLT-003,Pressure deviation,2024-08-23 00:59:51,Medium
INC-003028,BCH-01797,EQ-302,PLT-003,Temperature spike,2024-08-22 20:46:55,High
INC-003029,BCH-01797,EQ-302,PLT-003,Unusual vibration,2024-08-22 20:16:10,Low
INC-003030,BCH-01800,EQ-301,PLT-003,Operator near-miss,2024-08-26 17:48:36,Medium
INC-003031,BCH-01800,EQ-302,PLT-003,Pressure deviation,2024-08-26 19:18:19,Medium
INC-003032,BCH-01800,EQ-303,PLT-003,Pressure deviation,2024-08-26 21:02:28,Low
INC-003033,BCH-01801,EQ-304,PLT-003,Pressure deviation,2024-08-27 04:19:11,Medium
INC-003034,BCH-01802,EQ-301,PLT-003,Temperature spike,2024-08-27 09:42:31,Medium
INC-003035,BCH-01802,EQ-303,PLT-003,Unusual vibration,2024-08-27 12:30:52,High
