downtime_id,batch_id,equip_id,plant_id,reason,start_timestamp,duration_minutes
DT-002379,BCH-01658,EQ-304,PLT-003,Mechanical failure,2024-06-17 09:23:57,107.1
DT-002380,BCH-01659,EQ-301,PLT-003,Electrical fault,2024-06-17 17:47:21,34.3
DT-002381,BCH-01660,EQ-303,PLT-003,Electrical fault,2024-06-18 18:29:50,36.9
DT-002382,BCH-01661,EQ-301,PLT-003,Mechanical failure,2024-06-18 16:55:20,7.8
DT-002383,BCH-01661,EQ-303,PLT-003,Pneumatic failure,2024-06-18 20:12:44,92.6
DT-002384,BCH-01661,EQ-304,PLT-003,Mechanical failure,2024-06-18 23:46:04,18.1
DT-002385,BCH-01662,EQ-302,PLT-003,Sensor malfunction,2024-06-19 11:32:22,44.6
DT-002386,BCH-01662,EQ-304,PLT-003,Pneumatic failure,2024-06-19 14:53:34,90.0
DT-002387,BCH-01663,EQ-302,PLT-003,Sensor malfunction,2024-06-20 06:25:59,130.7
DT-002388,BCH-01663,EQ-303,PLT-003,Mechanical failure,2024-06-20 10:44:06,5.8
DT-002389,BCH-01664,EQ-301,PLT-003,Scheduled maintenance overrun,2024-06-21 00:34:56,6.2
DT-002390,BCH-01665,EQ-301,PLT-003,Electrical fault,2024-06-21 01:24:24,21.3
DT-002391,BCH-01665,EQ-303,PLT-003,Sensor malfunction,2024-06-21 04:56:05,71.1
DT-002392,BCH-01666,EQ-301,PLT-003,Mechanical failure,2024-06-21 05:29:37,64.7
DT-002393,BCH-01668,EQ-301,PLT-003,Pneumatic failure,2024-06-22 02:31:47,16.9
DT-002394,BCH-01670,EQ-302,PLT-003,Sensor malfunction,2024-06-23 00:01:56,19.9
DT-002395,BCH-01672,EQ-302,PLT-003,Sensor malfunction,2024-06-23 03:22:09,5.8
DT-002396,BCH-01672,EQ-303,PLT-003,Electrical fault,2024-06-23 04:54:22,12.9
DT-002397,BCH-01673,EQ-303,PLT-003,Scheduled maintenance overrun,2024-06-23 16:03:39,23.3
DT-002398,BCH-01675,EQ-303,PLT-003,Mechanical failure,2024-06-23 22:02:38,101.8
DT-002399,BCH-01676,EQ-301,PLT-003,Pneumatic failure,2024-06-23 21:06:13,27.6
DT-002400,BCH-01676,EQ-304,PLT-003,Mechanical failure,2024-06-24 06:51:41,92.6
DT-002401,BCH-01679,EQ-302,PLT-003,Pneumatic failure,2024-06-26 00:45:03,25.4
DT-002402,BCH-01681,EQ-301,PLT-003,Pneumatic failure,2024-06-26 17:41:55,77.9
DT-002403,BCH-01682,EQ-303,PLT-003,Sensor malfunction,2024-06-27 01:00:09,103.5
DT-002404,BCH-01683,EQ-301,PLT-003,Electrical fault,2024-06-27 18:21:23,127.4
DT-002405,BCH-01683,EQ-301,PLT-003,Pneumatic failure,2024-06-27 17:17:36,12.7
DT-002406,BCH-01683,EQ-303,PLT-003,Pneumatic failure,2024-06-27 22:47:36,5.2
DT-002407,BCH-01683,EQ-303,PLT-003,Scheduled maintenance overrun,2024-06-27 22:01:19,50.2
DT-002408,BCH-01684,EQ-301,PLT-003,Scheduled maintenance overrun,2024-06-27 17:58:22,18.6
DT-002409,BCH-01685,EQ-303,PLT-003,Sensor malfunction,2024-06-28 08:35:24,48.7
DT-002410,BCH-01685,EQ-304,PLT-003,Mechanical failure,2024-06-28 12:23:32,83.4
DT-002411,BCH-01686,EQ-302,PLT-003,Pneumatic failure,2024-06-28 20:13:28,33.1
DT-002412,BCH-01688,EQ-302,PLT-003,Sensor malfunction,2024-06-30 00:53:39,129.1
DT-002413,BCH-01688,EQ-303,PLT-003,Electrical fault,2024-06-30 04:50:08,40.1
DT-002414,BCH-01688,EQ-304,PLT-003,Electrical fault,2024-06-30 07:30:29,44.6
DT-002415,BCH-01688,EQ-304,PLT-003,Sensor malfunction,2024-06-30 07:41:32,4.8
DT-002416,BCH-01690,EQ-301,PLT-003,Electrical fault,2024-07-01 05:03:18,51.2
DT-002417,BCH-01691,EQ-302,PLT-003,Sensor malfunction,2024-07-01 10:08:33,49.0
DT-002418,BCH-01692,EQ-301,PLT-003,Mechanical failure,2024-07-01 15:37:17,30.1
DT-002419,BCH-01692,EQ-302,PLT-003,Scheduled maintenance overrun,2024-07-01 17:32:14,22.8
DT-002420,BCH-01693,EQ-301,PLT-003,Pneumatic failure,2024-07-01 15:58:29,2.5
DT-002421,BCH-01694,EQ-303,PLT-003,Mechanical failure,2024-07-02 07:14:48,6.2
DT-002422,BCH-01695,EQ-302,PLT-003,Mechanical failure,2024-07-02 10:56:10,134.1
DT-002423,BCH-01696,EQ-301,PLT-003,Sensor malfunction,2024-07-03 08:43:57,8.5
DT-002424,BCH-01697,EQ-301,PLT-003,Pneumatic failure,2024-07-03 16:09:51,31.4
DT-002425,BCH-01697,EQ-301,PLT-003,Pneumatic failure,2024-07-03 15:57:46,16.1
DT-002426,BCH-01697,EQ-303,PLT-003,Pneumatic failure,2024-07-03 18:59:33,96.5
DT-002427,BCH-01698,EQ-302,PLT-003,Electrical fault,2024-07-04 02:22:08,90.6
DT-002428,BCH-01699,EQ-302,PLT-003,Electrical fault,2024-07-05 01:07:34,14.9
DT-002429,BCH-01699,EQ-303,PLT-003,Electrical fault,2024-07-05 02:53:52,46.9
DT-002430,BCH-01700,EQ-302,PLT-003,Mechanical failure,2024-07-05 06:59:49,63.4
DT-002431,BCH-01701,EQ-302,PLT-003,Pneumatic failure,2024-07-05 08:35:01,6.5
DT-002432,BCH-01702,EQ-301,PLT-003,Pneumatic failure,2024-07-06 05:30:48,11.7
DT-002433,BCH-01702,EQ-301,PLT-003,Sensor malfunction,2024-07-06 05:25:23,16.2
DT-002434,BCH-01703,EQ-301,PLT-003,Electrical fault,2024-07-06 18:41:53,29.1
DT-002435,BCH-01703,EQ-302,PLT-003,Scheduled maintenance overrun,2024-07-06 20:09:21,38.1
DT-002436,BCH-01703,EQ-303,PLT-003,Electrical fault,2024-07-06 21:53:30,6.2
DT-002437,BCH-01705,EQ-303,PLT-003,Pneumatic failure,2024-07-07 21:04:51,5.3
DT-002438,BCH-01705,EQ-304,PLT-003,Mechanical failure,2024-07-07 23:04:42,62.3
DT-002439,BCH-01706,EQ-301,PLT-003,Electrical fault,2024-07-09 04:50:11,1.7
DT-002440,BCH-01707,EQ-301,PLT-003,Scheduled maintenance overrun,2024-07-10 23:27:25,74.1
DT-002441,BCH-01707,EQ-304,PLT-003,Mechanical failure,2024-07-11 09:12:37,46.0
DT-002442,BCH-01708,EQ-301,PLT-003,Sensor malfunction,2024-07-11 02:38:23,6.3
DT-002443,BCH-01708,EQ-303,PLT-003,Sensor malfunction,2024-07-11 05:20:38,93.4
DT-002444,BCH-01709,EQ-301,PLT-003,Sensor malfunction,2024-07-13 20:03:02,88.2
DT-002445,BCH-01709,EQ-304,PLT-003,Scheduled maintenance overrun,2024-07-14 03:07:47,21.1
DT-002446,BCH-01710,EQ-301,PLT-003,Electrical fault,2024-07-13 20:43:36,27.7
DT-002447,BCH-01710,EQ-302,PLT-003,Electrical fault,2024-07-13 22:25:18,149.6
DT-002448,BCH-01711,EQ-302,PLT-003,Electrical fault,2024-07-14 06:29:35,6.6
DT-002449,BCH-01711,EQ-302,PLT-003,Mechanical failure,2024-07-14 06:30:14,5.8
DT-002450,BCH-01711,EQ-304,PLT-003,Mechanical failure,2024-07-14 09:59:36,67.2
DT-002451,BCH-01711,EQ-304,PLT-003,Mechanical failure,2024-07-14 10:03:29,44.5
DT-002452,BCH-01712,EQ-301,PLT-003,Mechanical failure,2024-07-14 05:48:50,25.3
DT-002453,BCH-01712,EQ-301,PLT-003,Electrical fault,2024-07-14 05:24:00,13.3
DT-002454,BCH-01712,EQ-302,PLT-003,Electrical fault,2024-07-14 07:33:57,129.5
DT-002455,BCH-01712,EQ-303,PLT-003,Sensor malfunction,2024-07-14 11:16:31,14.5
DT-002456,BCH-01713,EQ-302,PLT-003,Electrical fault,2024-07-14 19:07:23,13.1
DT-002457,BCH-01714,EQ-302,PLT-003,Scheduled maintenance overrun,2024-07-14 21:41:21,3.8
DT-002458,BCH-01714,EQ-304,PLT-003,Sensor malfunction,2024-07-15 01:40:32,10.8
DT-002459,BCH-01715,EQ-302,PLT-003,Mechanical failure,2024-07-15 11:28:40,11.7
DT-002460,BCH-01715,EQ-302,PLT-003,Electrical fault,2024-07-15 11:25:50,73.7
DT-002461,BCH-01716,EQ-302,PLT-003,Scheduled maintenance overrun,2024-07-16 00:23:14,13.7
DT-002462,BCH-01716,EQ-304,PLT-003,Pneumatic failure,2024-07-16 03:43:17,5.6
DT-002463,BCH-01718,EQ-301,PLT-003,Pneumatic failure,2024-07-16 18:54:32,132.4
DT-002464,BCH-01719,EQ-301,PLT-003,Scheduled maintenance overrun,2024-07-17 04:50:17,148.5
DT-002465,BCH-01719,EQ-303,PLT-003,Sensor malfunction,2024-07-17 10:35:12,92.4
DT-002466,BCH-01720,EQ-302,PLT-003,Sensor malfunction,2024-07-17 10:30:14,12.6
DT-002467,BCH-01720,EQ-303,PLT-003,Sensor malfunction,2024-07-17 12:29:12,201.0
DT-002468,BCH-01721,EQ-301,PLT-003,Mechanical failure,2024-07-17 18:38:22,109.7
DT-002469,BCH-01721,EQ-301,PLT-003,Scheduled maintenance overrun,2024-07-17 17:44:03,82.3
DT-002470,BCH-01721,EQ-302,PLT-003,Pneumatic failure,2024-07-17 22:47:22,44.9
DT-002471,BCH-01722,EQ-301,PLT-003,Electrical fault,2024-07-17 18:49:10,95.0
DT-002472,BCH-01722,EQ-302,PLT-003,Scheduled maintenance overrun,2024-07-17 21:44:07,43.4
DT-002473,BCH-01722,EQ-303,PLT-003,Electrical fault,2024-07-18 00:45:14,6.4
DT-002474,BCH-01722,EQ-303,PLT-003,Pneumatic failure,2024-07-18 01:14:34,27.7
DT-002475,BCH-01723,EQ-303,PLT-003,Mechanical failure,2024-07-18 01:46:55,3.1
DT-002476,BCH-01724,EQ-303,PLT-003,Electrical fault,2024-07-18 21:47:57,12.9
DT-002477,BCH-01724,EQ-304,PLT-003,Mechanical failure,2024-07-19 00:36:34,48.9
DT-002478,BCH-01725,EQ-303,PLT-003,Scheduled maintenance overrun,2024-07-19 01:29:18,27.9
DT-002479,BCH-01727,EQ-301,PLT-003,Mechanical failure,2024-07-20 15:20:04,18.5
DT-002480,BCH-01727,EQ-301,PLT-003,Scheduled maintenance overrun,2024-07-20 15:41:36,26.1
DT-002481,BCH-01727,EQ-303,PLT-003,Pneumatic failure,2024-07-20 19:37:47,40.6
DT-002482,BCH-01727,EQ-303,PLT-003,Mechanical failure,2024-07-20 18:32:59,40.4
DT-002483,BCH-01727,EQ-304,PLT-003,Electrical fault,2024-07-20 23:46:45,383.5
DT-002484,BCH-01728,EQ-304,PLT-003,Sensor malfunction,2024-07-21 00:46:42,2.6
DT-002485,BCH-01730,EQ-303,PLT-003,Pneumatic failure,2024-07-21 23:07:09,5.0
DT-002486,BCH-01730,EQ-304,PLT-003,Electrical fault,2024-07-22 01:04:18,100.0
DT-002487,BCH-01731,EQ-303,PLT-003,Sensor malfunction,2024-07-22 01:18:29,25.6
DT-002488,BCH-01732,EQ-302,PLT-003,Electrical fault,2024-07-22 01:24:00,64.2
DT-002489,BCH-01732,EQ-304,PLT-003,Electrical fault,2024-07-22 06:25:41,35.6
DT-002490,BCH-01733,EQ-303,PLT-003,Mechanical failure,2024-07-22 04:09:51,68.8
DT-002491,BCH-01734,EQ-301,PLT-003,Mechanical failure,2024-07-23 04:38:48,108.5
DT-002492,BCH-01734,EQ-302,PLT-003,Pneumatic failure,2024-07-23 08:24:07,19.8
DT-002493,BCH-01734,EQ-303,PLT-003,Mechanical failure,2024-07-23 09:41:43,6.0
DT-002494,BCH-01737,EQ-303,PLT-003,Electrical fault,2024-07-24 20:08:46,15.9
DT-002495,BCH-01737,EQ-304,PLT-003,Mechanical failure,2024-07-24 22:53:18,67.1
DT-002496,BCH-01737,EQ-304,PLT-003,Electrical fault,2024-07-24 21:20:48,54.7
DT-002497,BCH-01738,EQ-303,PLT-003,Pneumatic failure,2024-07-26 10:10:40,30.6
DT-002498,BCH-01738,EQ-304,PLT-003,Electrical fault,2024-07-26 13:23:37,34.6
DT-002499,BCH-01739,EQ-303,PLT-003,Pneumatic failure,2024-07-27 04:24:48,13.0
DT-002500,BCH-01740,EQ-301,PLT-003,Mechanical failure,2024-07-28 03:18:47,166.4
DT-002501,BCH-01740,EQ-301,PLT-003,Mechanical failure,2024-07-28 02:15:47,89.9
DT-002502,BCH-01741,EQ-302,PLT-003,Mechanical failure,2024-07-28 14:18:25,27.1
DT-002503,BCH-01741,EQ-303,PLT-003,Mechanical failure,2024-07-28 15:49:11,81.9
DT-002504,BCH-01742,EQ-301,PLT-003,Mechanical failure,2024-07-29 07:07:29,9.5
DT-002505,BCH-01742,EQ-301,PLT-003,Electrical fault,2024-07-29 06:38:37,49.6
DT-002506,BCH-01742,EQ-303,PLT-003,Sensor malfunction,2024-07-29 09:50:39,5.7
DT-002507,BCH-01742,EQ-304,PLT-003,Sensor malfunction,2024-07-29 13:37:41,24.3
DT-002508,BCH-01744,EQ-301,PLT-003,Mechanical failure,2024-07-29 21:36:25,72.4
DT-002509,BCH-01744,EQ-301,PLT-003,Scheduled maintenance overrun,2024-07-29 22:20:38,124.0
DT-002510,BCH-01744,EQ-303,PLT-003,Scheduled maintenance overrun,2024-07-30 03:44:34,31.6
DT-002511,BCH-01744,EQ-304,PLT-003,Mechanical failure,2024-07-30 08:32:41,14.1
DT-002512,BCH-01745,EQ-301,PLT-003,Mechanical failure,2024-07-30 13:03:36,25.0
DT-002513,BCH-01747,EQ-301,PLT-003,Mechanical failure,2024-07-31 20:14:13,25.3
DT-002514,BCH-01748,EQ-301,PLT-003,Sensor malfunction,2024-08-01 15:58:37,13.5
DT-002515,BCH-01748,EQ-302,PLT-003,Mechanical failure,2024-08-01 17:13:19,54.7
DT-002516,BCH-01748,EQ-303,PLT-003,Electrical fault,2024-08-01 19:41:14,14.4
DT-002517,BCH-01749,EQ-302,PLT-003,Scheduled maintenance overrun,2024-08-01 17:53:04,36.5
DT-002518,BCH-01749,EQ-302,PLT-003,Sensor malfunction,2024-08-01 17:43:48,6.2
DT-002519,BCH-01749,EQ-304,PLT-003,Scheduled maintenance overrun,2024-08-01 22:00:17,18.3
DT-002520,BCH-01751,EQ-301,PLT-003,Scheduled maintenance overrun,2024-08-02 02:53:14,151.2
DT-002521,BCH-01751,EQ-303,PLT-003,Pneumatic failure,2024-08-02 08:23:49,5.0
DT-002522,BCH-01751,EQ-303,PLT-003,Sensor malfunction,2024-08-02 07:50:27,9.5
DT-002523,BCH-01752,EQ-302,PLT-003,Scheduled maintenance overrun,2024-08-02 16:04:55,170.7
DT-002524,BCH-01753,EQ-301,PLT-003,Pneumatic failure,2024-08-02 21:58:58,13.5
DT-002525,BCH-01754,EQ-302,PLT-003,Scheduled maintenance overrun,2024-08-03 14:33:00,4.3
DT-002526,BCH-01755,EQ-302,PLT-003,Sensor malfunction,2024-08-04 05:47:40,30.0
DT-002527,BCH-01755,EQ-304,PLT-003,Sensor malfunction,2024-08-04 09:35:05,7.6
DT-002528,BCH-01757,EQ-301,PLT-003,Scheduled maintenance overrun,2024-08-05 10:31:20,18.2
DT-002529,BCH-01758,EQ-301,PLT-003,Pneumatic failure,2024-08-05 17:33:49,9.9
DT-002530,BCH-01758,EQ-301,PLT-003,Pneumatic failure,2024-08-05 17:40:00,1.0
DT-002531,BCH-01759,EQ-302,PLT-003,Pneumatic failure,2024-08-05 22:53:52,42.1
DT-002532,BCH-01759,EQ-304,PLT-003,Mechanical failure,2024-08-06 02:41:19,39.5
DT-002533,BCH-01760,EQ-301,PLT-003,Scheduled maintenance overrun,2024-08-06 06:47:06,70.1
DT-002534,BCH-01760,EQ-303,PLT-003,Pneumatic failure,2024-08-06 11:43:02,18.1
DT-002535,BCH-01762,EQ-302,PLT-003,Pneumatic failure,2024-08-07 02:32:56,8.0
DT-002536,BCH-01763,EQ-302,PLT-003,Sensor malfunction,2024-08-07 04:59:27,120.3
DT-002537,BCH-01763,EQ-302,PLT-003,Mechanical failure,2024-08-07 04:35:48,50.6
DT-002538,BCH-01763,EQ-304,PLT-003,Scheduled maintenance overrun,2024-08-07 10:24:33,39.1
DT-002539,BCH-01764,EQ-301,PLT-003,Sensor malfunction,2024-08-07 03:22:43,15.6
DT-002540,BCH-01764,EQ-301,PLT-003,Electrical fault,2024-08-07 03:22:40,37.8
DT-002541,BCH-01764,EQ-304,PLT-003,Electrical fault,2024-08-07 08:35:36,9.9
DT-002542,BCH-01765,EQ-303,PLT-003,Scheduled maintenance overrun,2024-08-08 00:55:20,47.1
DT-002543,BCH-01766,EQ-301,PLT-003,Electrical fault,2024-08-08 02:36:45,12.5
DT-002544,BCH-01766,EQ-302,PLT-003,Pneumatic failure,2024-08-08 03:47:43,64.9
DT-002545,BCH-01766,EQ-304,PLT-003,Sensor malfunction,2024-08-08 07:50:59,107.8
DT-002546,BCH-01766,EQ-304,PLT-003,Electrical fault,2024-08-08 09:11:22,21.0
DT-002547,BCH-01767,EQ-303,PLT-003,Electrical fault,2024-08-08 13:23:28,96.8
DT-002548,BCH-01767,EQ-304,PLT-003,Mechanical failure,2024-08-08 17:19:58,150.5
DT-002549,BCH-01767,EQ-304,PLT-003,Electrical fault,2024-08-08 16:13:20,46.6
DT-002550,BCH-01768,EQ-302,PLT-003,Scheduled maintenance overrun,2024-08-08 15:06:26,7.3
DT-002551,BCH-01768,EQ-302,PLT-003,Mechanical failure,2024-08-08 15:24:07,8.8
DT-002552,BCH-01769,EQ-302,PLT-003,Scheduled maintenance overrun,2024-08-08 18:35:49,139.8
DT-002553,BCH-01769,EQ-304,PLT-003,Electrical fault,2024-08-09 00:08:40,18.1
DT-002554,BCH-01769,EQ-304,PLT-003,Electrical fault,2024-08-08 23:59:56,217.2
DT-002555,BCH-01770,EQ-301,PLT-003,Electrical fault,2024-08-08 22:49:03,83.3
DT-002556,BCH-01770,EQ-301,PLT-003,Sensor malfunction,2024-08-08 22:18:42,50.4
DT-002557,BCH-01770,EQ-302,PLT-003,Electrical fault,2024-08-09 02:11:45,90.9
DT-002558,BCH-01770,EQ-303,PLT-003,Electrical fault,2024-08-09 05:05:26,98.3
DT-002559,BCH-01771,EQ-301,PLT-003,Pneumatic failure,2024-08-08 23:22:13,95.4
DT-002560,BCH-01771,EQ-301,PLT-003,Pneumatic failure,2024-08-08 23:23:11,7.0
DT-002561,BCH-01771,EQ-303,PLT-003,Sensor malfunction,2024-08-09 03:49:55,55.8
DT-002562,BCH-01772,EQ-301,PLT-003,Pneumatic failure,2024-08-09 00:35:39,105.3
DT-002563,BCH-01774,EQ-301,PLT-003,Pneumatic failure,2024-08-09 19:59:13,20.2
DT-002564,BCH-01774,EQ-302,PLT-003,Pneumatic failure,2024-08-09 21:55:37,30.3
DT-002565,BCH-01774,EQ-303,PLT-003,Pneumatic failure,2024-08-09 23:54:50,40.2
DT-002566,BCH-01774,EQ-304,PLT-003,Sensor malfunction,2024-08-10 02:43:34,140.4
DT-002567,BCH-01775,EQ-301,PLT-003,Electrical fault,2024-08-09 22:02:05,4.7
DT-002568,BCH-01775,EQ-302,PLT-003,Electrical fault,2024-08-09 22:38:10,38.3
DT-002569,BCH-01775,EQ-304,PLT-003,Electrical fault,2024-08-10 04:11:50,38.4
DT-002570,BCH-01775,EQ-304,PLT-003,Scheduled maintenance overrun,2024-08-10 04:08:19,34.2
DT-002571,BCH-01776,EQ-302,PLT-003,Sensor malfunction,2024-08-10 21:02:22,157.4
DT-002572,BCH-01776,EQ-303,PLT-003,Pneumatic failure,2024-08-11 00:45:32,12.6
DT-002573,BCH-01776,EQ-304,PLT-003,Mechanical failure,2024-08-11 02:50:14,148.0
DT-002574,BCH-01777,EQ-303,PLT-003,Scheduled maintenance overrun,2024-08-11 18:40:01,106.9
DT-002575,BCH-01777,EQ-303,PLT-003,Sensor malfunction,2024-08-11 19:31:39,13.2
DT-002576,BCH-01779,EQ-303,PLT-003,Sensor malfunction,2024-08-12 06:09:13,11.6
DT-002577,BCH-01780,EQ-304,PLT-003,Scheduled maintenance overrun,2024-08-12 11:31:31,36.1
DT-002578,BCH-01781,EQ-302,PLT-003,Sensor malfunction,2024-08-12 11:57:20,107.9
DT-002579,BCH-01781,EQ-303,PLT-003,Pneumatic failure,2024-08-12 15:10:46,309.3
DT-002580,BCH-01782,EQ-301,PLT-003,Electrical fault,2024-08-14 00:35:55,107.9
DT-002581,BCH-01782,EQ-303,PLT-003,Pneumatic failure,2024-08-14 05:54:02,50.5
DT-002582,BCH-01782,EQ-304,PLT-003,Mechanical failure,2024-08-14 10:30:48,130.3
DT-002583,BCH-01783,EQ-302,PLT-003,Pneumatic failure,2024-08-14 13:53:54,9.4
DT-002584,BCH-01783,EQ-302,PLT-003,Mechanical failure,2024-08-14 13:37:03,22.3
DT-002585,BCH-01784,EQ-304,PLT-003,Scheduled maintenance overrun,2024-08-15 05:18:40,17.7
DT-002586,BCH-01785,EQ-302,PLT-003,Sensor malfunction,2024-08-15 04:20:16,5.7
DT-002587,BCH-01785,EQ-303,PLT-003,Sensor malfunction,2024-08-15 06:34:06,128.4
DT-002588,BCH-01785,EQ-304,PLT-003,Sensor malfunction,2024-08-15 10:06:16,170.6
DT-002589,BCH-01786,EQ-304,PLT-003,Mechanical failure,2024-08-17 22:10:07,21.3
DT-002590,BCH-01787,EQ-304,PLT-003,Mechanical failure,2024-08-19 05:10:13,35.2
DT-002591,BCH-01787,EQ-304,PLT-003,Pneumatic failure,2024-08-19 06:39:00,129.8
DT-002592,BCH-01788,EQ-301,PLT-003,Sensor malfunction,2024-08-20 18:51:45,251.1
DT-002593,BCH-01788,EQ-304,PLT-003,Electrical fault,2024-08-21 04:01:40,15.2
DT-002594,BCH-01789,EQ-301,PLT-003,Mechanical failure,2024-08-21 00:28:04,116.0
DT-002595,BCH-01789,EQ-303,PLT-003,Electrical fault,2024-08-21 04:32:43,3.4
DT-002596,BCH-01789,EQ-304,PLT-003,Sensor malfunction,2024-08-21 06:37:35,236.9
DT-002597,BCH-01789,EQ-304,PLT-003,Scheduled maintenance overrun,2024-08-21 06:18:26,38.2
DT-002598,BCH-01791,EQ-303,PLT-003,Scheduled maintenance overrun,2024-08-21 14:11:55,46.6
DT-002599,BCH-01791,EQ-304,PLT-003,Electrical fault,2024-08-21 16:53:54,139.6
DT-002600,BCH-01795,EQ-304,PLT-003,Mechanical failure,2024-08-22 17:29:38,87.9
DT-002601,BCH-01796,EQ-302,PLT-003,Pneumatic failure,2024-08-22 20:13:12,198.7
DT-002602,BCH-01796,EQ-304,PLT-003,Pneumatic failure,2024-08-23 02:20:58,176.6
DT-002603,BCH-01797,EQ-302,PLT-003,Scheduled maintenance overrun,2024-08-22 20:47:19,26.1
DT-002604,BCH-01797,EQ-304,PLT-003,Mechanical failure,2024-08-23 00:26:52,30.4
DT-002605,BCH-01798,EQ-302,PLT-003,Scheduled maintenance overrun,2024-08-23 22:49:51,205.8
DT-002606,BCH-01799,EQ-301,PLT-003,Sensor malfunction,2024-08-25 15:48:39,139.1
DT-002607,BCH-01800,EQ-303,PLT-003,Scheduled maintenance overrun,2024-08-26 21:04:41,66.3
DT-002608,BCH-01801,EQ-301,PLT-003,Pneumatic failure,2024-08-26 22:06:25,24.2
DT-002609,BCH-01801,EQ-302,PLT-003,Pneumatic failure,2024-08-27 00:27:08,54.4
DT-002610,BCH-01801,EQ-304,PLT-003,Pneumatic failure,2024-08-27 04:57:14,53.9
DT-002611,BCH-01802,EQ-303,PLT-003,Mechanical failure,2024-08-27 12:11:08,12.0
DT-002612,BCH-01802,EQ-304,PLT-003,Scheduled maintenance overrun,2024-08-27 15:00:50,72.8
DT-002613,BCH-01804,EQ-302,PLT-003,Sensor malfunction,2024-08-28 04:19:26,24.3
DT-002614,BCH-01804,EQ-303,PLT-003,Electrical fault,2024-08-28 07:44:47,12.2
DT-002615,BCH-01805,EQ-303,PLT-003,Sensor malfunction,2024-08-28 13:46:28,119.1
DT-002616,BCH-01806,EQ-301,PLT-003,Electrical fault,2024-08-29 05:19:49,102.2
DT-002617,BCH-01806,EQ-301,PLT-003,Electrical fault,2024-08-29 05:01:44,96.6
DT-002618,BCH-01806,EQ-303,PLT-003,Mechanical failure,2024-08-29 11:19:46,246.0
DT-002619,BCH-01807,EQ-302,PLT-003,Pneumatic failure,2024-08-29 16:59:07,46.0
DT-002620,BCH-01807,EQ-304,PLT-003,Pneumatic failure,2024-08-29 21:05:57,9.4
DT-002621,BCH-01808,EQ-301,PLT-003,Pneumatic failure,2024-08-30 04:03:02,27.9
DT-002622,BCH-01808,EQ-303,PLT-003,Mechanical failure,2024-08-30 08:14:46,220.8
DT-002623,BCH-01810,EQ-301,PLT-003,Scheduled maintenance overrun,2024-08-30 18:21:08,49.5
DT-002624,BCH-01810,EQ-303,PLT-003,Scheduled maintenance overrun,2024-08-30 22:06:28,4.2
DT-002625,BCH-01810,EQ-304,PLT-003,Electrical fault,2024-08-31 00:53:14,64.3
DT-002626,BCH-01811,EQ-302,PLT-003,Mechanical failure,2024-08-31 04:02:37,96.6
DT-002627,BCH-01811,EQ-302,PLT-003,Mechanical failure,2024-08-31 03:43:34,56.0
DT-002628,BCH-01813,EQ-301,PLT-003,Sensor malfunction,2024-09-01 14:47:12,154.5
DT-002629,BCH-01813,EQ-303,PLT-003,Sensor malfunction,2024-09-01 19:58:54,88.1
DT-002630,BCH-01814,EQ-304,PLT-003,Scheduled maintenance overrun,2024-09-02 07:06:19,22.0
DT-002631,BCH-01815,EQ-301,PLT-003,Electrical fault,2024-09-02 10:14:49,58.5
DT-002632,BCH-01815,EQ-301,PLT-003,Mechanical failure,2024-09-02 10:08:56,23.6
DT-002633,BCH-01815,EQ-302,PLT-003,Sensor malfunction,2024-09-02 12:34:28,25.5
DT-002634,BCH-01816,EQ-301,PLT-003,Pneumatic failure,2024-09-02 10:29:48,24.2
DT-002635,BCH-01816,EQ-302,PLT-003,Pneumatic failure,2024-09-02 12:25:18,3.3
DT-002636,BCH-01816,EQ-302,PLT-003,Pneumatic failure,2024-09-02 12:51:49,9.9
DT-002637,BCH-01817,EQ-302,PLT-003,Mechanical failure,2024-09-03 01:40:44,67.1
DT-002638,BCH-01817,EQ-302,PLT-003,Mechanical failure,2024-09-03 01:59:26,40.1
DT-002639,BCH-01817,EQ-303,PLT-003,Pneumatic failure,2024-09-03 05:56:36,27.7
DT-002640,BCH-01818,EQ-302,PLT-003,Electrical fault,2024-09-03 17:46:17,49.2
DT-002641,BCH-01818,EQ-302,PLT-003,Electrical fault,2024-09-03 18:03:08,25.0
DT-002642,BCH-01819,EQ-301,PLT-003,Mechanical failure,2024-09-07 07:26:18,69.2
DT-002643,BCH-01819,EQ-302,PLT-003,Mechanical failure,2024-09-07 09:31:07,246.2
DT-002644,BCH-01820,EQ-303,PLT-003,Pneumatic failure,2024-09-08 20:12:51,18.2
DT-002645,BCH-01820,EQ-304,PLT-003,Mechanical failure,2024-09-08 23:21:07,77.7
DT-002646,BCH-01820,EQ-304,PLT-003,Scheduled maintenance overrun,2024-09-08 21:19:48,112.0
DT-002647,BCH-01821,EQ-304,PLT-003,Electrical fault,2024-09-09 03:01:19,53.5
DT-002648,BCH-01822,EQ-301,PLT-003,Sensor malfunction,2024-09-11 12:54:00,22.8
DT-002649,BCH-01822,EQ-302,PLT-003,Scheduled maintenance overrun,2024-09-11 14:10:37,54.3
DT-002650,BCH-01822,EQ-303,PLT-003,Electrical fault,2024-09-11 16:14:16,38.3
DT-002651,BCH-01822,EQ-304,PLT-003,Electrical fault,2024-09-11 22:31:42,36.3
